date_str,source,url,themes,locations,persons,organizations,tone,translation_info,full_text
20260323115130,Investing - Quotazioni,https://it.investing.com/news/stock-market-news/da-davidson-crescita-dei-rimborsi-fiscali-accelera-in-doppia-cifra-dopo-sei-settimane-93CH-3280973,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260323113420,Cronachemaceratesi,https://www.cronachemaceratesi.it/2026/03/23/pil-stabile-export-sotto-pressione-presentato-il-rapporto-istat-le-marche-guidino-il-cambiamento/2048647/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260323111934,Ildenaro,https://www.ildenaro.it/cnpr-forum-salari-bassi-e-poche-opportunita-spingono-alla-fuga/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260323110200,Libero Quotidiano,https://www.liberoquotidiano.it/news/general/46940406/cnpr-forum-salari-bassi-e-poche-opportunita-spingono-alla-fuga/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260323103000,Il Foglio,https://www.ilfoglio.it/societa/2026/03/23/news/in-morte-di-un-catastrofista-addio-a-paul-r-ehrlich-8820440/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260323101129,Unione,https://www.unionesarda.it/podcast/citta-vuote-il-post-di-lunedi-23-marzo-2026-mb2iykla,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260323092853,Ilgiornale Il,https://www.ilgiornale.it/news/lavoro/cnpr-forum-salari-bassi-e-poche-opportunit-spingono-fuga-2642218.html,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260323084600,Il Tempo,https://www.iltempo.it/general/2026/03/23/news/cnpr-forum-salari-bassi-poche-opportunita-spingono-fuga-46937899/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260323083400,La Stampa,https://www.lastampa.it/alessandria/2026/03/23/news/carenza_lavoratori_piemonte_valle_aosta_dati_numeri-15556425/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260323080932,Il Gazzettino,https://www.ilgazzettino.it/blog/passioni_e_solitudini/fertilita_bocca_sana_alessandra_graziottin-9432346.html,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260323071343,Tom Shw,https://www.tomshw.it/scienze/dna-antico-svela-la-svolta-agricola-che-mise-in-crisi-una-civilta-2026-03-23,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260323061646,Affaritaliani,https://www.affaritaliani.it/milano/referendum-giustizia-affluenza-record-milano-lombardia.html,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
